Lp,V,GTT,GTn,GGn,Ts,Tp,T48,T1,T2,P48,P1,P2,Pexh,TIC,mf,decay_coeff_comp,decay_coeff_turbine,T1_P1_ratio,T2_P2_ratio,T48_P48_ratio,Propeller_Torque_Diff,Power_Proxy_kW
5.14,15.0,10678.908800000017,1531.1204,7385.0602,78.1146,78.1146,602.8333999999999,288.0,590.4214,1.5268000000000002,0.998,8.1548,1.0215999999999998,10.777599999999989,0.2864,0.972,0.993,288.57715430861725,72.40170206504145,394.83455593397946,0.0,1712240.7883135125
6.175,18.0,15660.095400000017,1710.5529999999999,7805.9848,125.1522,125.1522,641.1333999999999,288.0,610.4274,1.7731999999999999,0.998,9.4208,1.0238,17.55599999999999,0.377,0.972,0.993,288.57715430861725,64.79570737092392,361.5685765847056,0.0,2805172.394309413
7.148,21.0,22702.576800000017,1968.807,8265.8466,185.57920000000001,185.57920000000001,701.8758,288.0,636.0154,2.1196,0.998,11.1884,1.027,26.282999999999987,0.5204,0.972,0.993,288.57715430861725,56.845965464230815,331.1359690507643,0.0,4680658.069588387
8.206,24.0,31225.71840000002,2308.9584,8706.8304,261.10240000000005,261.10240000000005,769.304,288.0,666.3492,2.5572,0.998,13.363999999999999,1.0314,35.82679999999999,0.7092,0.972,0.993,288.57715430861725,49.86150853038013,300.8384170186141,0.0,7550177.560207794
9.3,27.0,42836.326600000015,2711.549,9104.733199999999,367.36780000000005,367.36780000000005,857.131,288.0,700.8156,3.1262,0.998,16.084,1.0368000000000002,50.22399999999999,0.9942,0.972,0.993,288.57715430861725,43.57222084058692,274.1766361717101,0.0,12163492.621237379
1.138,3.0,39625.41860000002,2607.3148,8750.121799999999,334.4364,334.4364,835.8434000000001,288.0,687.3402,2.9686,0.998,15.2664,1.0353999999999999,45.25619999999999,0.944,0.972,0.994,288.57715430861725,45.023070271969814,281.5614767904063,0.0,10819219.975710627
2.088,6.0,34460.16520000002,2423.5796,8352.509000000002,291.27000000000004,291.27000000000004,786.49,288.0,666.5083999999999,2.7162,0.998,13.964599999999999,1.0334,38.47779999999999,0.8404,0.972,0.994,288.57715430861725,47.72842759549145,289.555261026434,0.0,8745874.907482207
3.144,9.0,28338.27800000002,2165.3144,7948.4186,236.9006,236.9006,738.3326,288.0,644.5104,2.4006,0.998,12.364799999999999,1.0302,32.16559999999999,0.7154,0.972,0.994,288.57715430861725,52.12461180124224,307.5616929101058,0.0,6425738.36461298
4.161,12.0,21083.92180000002,1857.3052,7641.907799999999,172.06279999999998,172.06279999999998,681.5526,288.0,619.3464,2.0168,0.998,10.47,1.0264,23.580599999999986,0.5456,0.972,0.994,288.57715430861725,59.154383954154724,337.93762395874654,0.0,4100749.9604670363
5.14,15.0,10855.420200000019,1530.0894,7386.5581999999995,78.1048,78.1048,606.9032,288.0,590.9974,1.5322,0.998,8.179599999999999,1.0215999999999998,10.751799999999989,0.2918,0.972,0.994,288.57715430861725,72.25260403931733,396.09920375930034,0.0,1739370.3538083541
6.175,18.0,15698.271600000018,1710.9334,7808.0142,125.22560000000001,125.22560000000001,641.3152,288.0,610.4556,1.7746000000000002,0.998,9.419799999999999,1.0238,17.515999999999988,0.3776,0.972,0.994,288.57715430861725,64.80557973630015,361.3857770765243,0.0,2812636.193901036
7.148,21.0,22702.63300000002,1968.8048,8267.244200000001,185.5666,185.5666,700.9444,288.0,635.8428,2.1196,0.998,11.1768,1.027,26.226999999999986,0.5194,0.972,0.994,288.57715430861725,56.88952115095555,330.69654651821094,0.0,4680664.426199082
8.206,24.0,31225.753800000017,2308.9554000000003,8707.7994,261.114,261.114,768.3254,288.0,666.1742,2.5572,0.998,13.349799999999998,1.0314,35.75819999999999,0.708,0.972,0.994,288.57715430861725,49.90143672564384,300.4557328327858,0.0,7550176.309839882
9.3,27.0,42836.49520000002,2711.5460000000003,9105.4626,367.3842,367.3842,856.153,288.0,700.644,3.126,0.998,16.066399999999998,1.0368000000000002,50.14299999999999,0.9926,0.972,0.994,288.57715430861725,43.60927152317881,273.88131797824695,0.0,12163527.038188709
1.138,3.0,39902.19500000002,2602.6735999999996,8748.3882,334.1784,334.1784,843.1022,288.0,688.0512,2.9753999999999996,0.998,15.2908,1.0353999999999999,45.44079999999999,0.953,0.972,0.995,288.57715430861725,44.99772412169409,283.3575989782887,0.0,10875396.797927093
2.088,6.0,34748.43720000002,2419.0724,8351.157200000001,291.039,291.039,794.1296,288.0,667.2560000000001,2.7234,0.998,13.991399999999999,1.0334,38.67659999999999,0.8497999999999999,0.972,0.995,288.57715430861725,47.69043841216749,291.5949181170596,0.0,8802636.363936039
3.144,9.0,28626.66140000002,2160.8066,7947.477799999999,236.68200000000002,236.68200000000002,746.0146000000001,288.0,645.2624,2.4077999999999995,0.998,12.393600000000001,1.0302,32.37379999999999,0.725,0.972,0.995,288.57715430861725,52.06416214820552,309.8324611678712,0.0,6477616.265780438
4.161,12.0,21372.316000000017,1852.7982,7641.2836,171.81920000000002,171.81920000000002,689.2688,288.0,620.0982,2.024,0.998,10.501000000000001,1.0264,23.79959999999999,0.5554,0.972,0.995,288.57715430861725,59.051347490715166,340.54782608695655,0.0,4146754.50280833
5.14,15.0,11143.698000000017,1525.5826000000002,7385.9542,77.8514,77.8514,614.6018,288.0,591.742,1.5396,0.998,8.2136,1.0215999999999998,10.980399999999989,0.30179999999999996,0.972,0.995,288.57715430861725,72.04417064381026,399.195765133801,0.0,1780301.995672098
6.175,18.0,15709.980000000016,1711.0624,7809.897599999999,125.23780000000002,125.23780000000002,640.7524,288.0,610.3100000000001,1.7748000000000002,0.998,9.4116,1.0238,17.47599999999999,0.3768,0.972,0.995,288.57715430861725,64.84657231501552,361.02794681090825,0.0,2814946.194417097
7.148,21.0,22702.731400000015,1968.8031999999998,8268.6424,185.5796,185.5796,700.0158,288.0,635.671,2.1192,0.998,11.165600000000001,1.027,26.17119999999999,0.5182,0.972,0.995,288.57715430861725,56.93119939815146,330.32078142695354,0.0,4680680.909719168
8.206,24.0,31225.807400000012,2308.9538000000002,8708.7682,261.10679999999996,261.10679999999996,767.35,288.0,666.0,2.5566000000000004,0.998,13.336000000000002,1.0314,35.68999999999998,0.7068,0.972,0.995,288.57715430861725,49.94001199760047,300.1447234608464,0.0,7550184.038023516
9.3,27.0,42836.79100000001,2711.5440000000003,9106.194,367.31260000000003,367.31260000000003,855.1786,288.0,700.4736,3.1252000000000004,0.998,16.049,1.0368000000000002,50.06279999999999,0.9911999999999999,0.972,0.995,288.57715430861725,43.645934326126245,273.63963906309993,0.0,12163602.059601896
1.138,3.0,39961.09240000001,2599.0992,8747.2114,333.90299999999996,333.90299999999996,844.7034,288.0,688.0016,2.9752,0.998,15.2798,1.0353999999999999,47.306799999999996,0.9559999999999998,0.972,0.996,288.57715430861725,45.026872079477485,283.91482925517613,0.0,10876491.51514741
2.088,6.0,34838.710800000015,2415.7514,8350.4272,290.8198,290.8198,796.6662,288.0,667.3838,2.7246,0.998,13.988999999999999,1.0334,40.55659999999999,0.8542000000000002,0.972,0.996,288.57715430861725,47.707756094073915,292.39748953974896,0.0,8813388.88530998
3.144,9.0,28717.011200000015,2157.4858,7947.158,236.43580000000003,236.43580000000003,748.5935999999999,288.0,645.3942,2.4092000000000002,0.998,12.393,1.0302,34.26299999999999,0.7295999999999999,0.972,0.996,288.57715430861725,52.077317840716525,310.72289556699315,0.0,6488074.103429675
4.161,12.0,21462.717600000018,1849.4776000000002,7641.2832,171.59120000000001,171.59120000000001,691.882,288.0,620.23,2.0256,0.998,10.502600000000001,1.0264,25.699599999999993,0.5599999999999999,0.972,0.996,288.57715430861725,59.0549006912574,341.56891785150077,0.0,4156831.3520121276
5.14,15.0,11233.846600000017,1522.2626,7385.972400000001,77.68440000000001,77.68440000000001,617.1964,288.0,591.8662,1.5413999999999999,0.998,8.218399999999999,1.0215999999999998,12.88999999999999,0.3064,0.972,0.996,288.57715430861725,72.01720529543465,400.41287141559627,0.0,1790798.3462634506
6.175,18.0,15741.516400000017,1711.3110000000001,7811.846,125.2834,125.2834,640.7466000000001,288.0,610.3054,1.7759999999999998,0.998,9.409400000000002,1.0238,17.43619999999999,0.377,0.972,0.996,288.57715430861725,64.86124513784087,360.7807432432433,0.0,2821006.7548709633
7.148,21.0,22702.714800000016,1968.8008000000002,8270.0386,185.5504,185.5504,699.0892,288.0,635.4988,2.1192,0.998,11.154,1.027,26.11559999999999,0.517,0.972,0.996,288.57715430861725,56.974968621122464,329.8835409588524,0.0,4680671.781439629
8.206,24.0,31225.76560000002,2308.951,8709.7352,261.0808,261.0808,766.3768,288.0,665.8255999999999,2.5564,0.998,13.3216,1.0314,35.62199999999999,0.7051999999999999,0.972,0.996,288.57715430861725,49.980903194811425,299.78751369112814,0.0,7550164.775200242
9.3,27.0,42836.59660000002,2711.5424,9106.9154,367.2904,367.2904,854.2041999999999,288.0,700.3028,3.1247999999999996,0.998,16.031200000000002,1.0368000000000002,49.981999999999985,0.9894000000000001,0.972,0.996,288.57715430861725,43.683741703677825,273.3628392217102,0.0,12163539.681948962
1.138,3.0,39786.309000000016,2592.9354,8744.226,333.5386,333.5386,840.842,288.0,687.1074,2.9682000000000004,0.998,15.228199999999998,1.0353999999999999,50.14659999999999,0.9524000000000001,0.972,0.997,288.57715430861725,45.12072339475448,283.283471464187,0.0,10803238.55454834
2.088,6.0,34667.96120000002,2409.612,8347.755399999998,290.455,290.455,792.9590000000001,288.0,666.5214,2.7176,0.998,13.939599999999999,1.0334,43.41059999999999,0.8508000000000001,0.972,0.997,288.57715430861725,47.81495882234785,291.78650279658524,0.0,8747904.578624045
3.144,9.0,28546.37700000002,2151.346,7944.897199999999,236.0994,236.0994,744.9284,288.0,644.5360000000001,2.4021999999999997,0.998,12.3456,1.0302,37.12619999999999,0.7264,0.972,0.997,288.57715430861725,52.20775012960084,310.1025726417451,0.0,6431168.350829708
4.161,12.0,21292.103400000015,1843.3379999999997,7639.340399999999,171.25619999999998,171.25619999999998,688.2504,288.0,619.3716,2.0186,0.998,10.4576,1.0264,28.57359999999999,0.557,0.972,0.997,288.57715430861725,59.22693543451652,340.9543247795502,0.0,4110097.84288083
5.14,15.0,11063.409400000017,1516.122,7384.0556000000015,77.3494,77.3494,613.549,288.0,591.0006000000001,1.5344000000000002,0.998,8.1764,1.0215999999999998,15.77399999999999,0.3036,0.972,0.997,288.57715430861725,72.28127293185267,399.8624869655891,0.0,1756514.5491231456
6.175,18.0,15745.754600000018,1711.3304,7813.661600000001,125.29099999999998,125.29099999999998,639.9621999999999,288.0,610.1558,1.7756,0.998,9.4008,1.0238,17.39639999999999,0.376,0.972,0.997,288.57715430861725,64.90466768785635,360.4202523090786,0.0,2821798.2630047565
7.148,21.0,22702.82180000002,1968.7992,8271.437600000001,185.5728,185.5728,698.1654000000001,288.0,635.3278,2.1186,0.998,11.1426,1.027,26.05999999999999,0.5158,0.972,0.997,288.57715430861725,57.01791323389514,329.5409232512037,0.0,4680690.037985455
8.206,24.0,31225.84220000002,2308.9489999999996,8710.704600000001,261.0942,261.0942,765.4069999999999,288.0,665.6526000000001,2.5556,0.998,13.307600000000003,1.0314,35.55399999999999,0.7038,0.972,0.997,288.57715430861725,50.020484535152846,299.5018782282047,0.0,7550176.756602345
9.3,27.0,42836.94740000002,2711.5394,9107.6452,367.3498,367.3498,853.2356,288.0,700.1338,3.1239999999999997,0.998,16.0138,1.0368000000000002,49.90199999999999,0.9878,0.972,0.997,288.57715430861725,43.72065343641109,273.1227912932138,0.0,12163625.834706327
1.138,3.0,39534.53420000002,2590.274,8743.382399999999,333.44939999999997,333.44939999999997,834.0288,288.0,686.0184,2.9596,0.998,15.1692,1.0353999999999999,51.105799999999995,0.9444000000000001,0.972,0.998,288.57715430861725,45.22442844711653,281.8045681848899,0.0,10723855.429908795
2.088,6.0,34453.890800000016,2407.2186,8347.363399999998,290.42060000000004,290.42060000000004,787.2586,288.0,665.6279999999999,2.7104,0.998,13.89,1.0334,44.383799999999994,0.8444,0.972,0.998,288.57715430861725,47.92138228941684,290.4584563164109,0.0,8685251.948499108
3.144,9.0,28332.39200000002,2148.9530000000004,7944.916800000001,236.04539999999997,236.04539999999997,739.2698,288.0,643.6464,2.3952,0.998,12.298,1.0302,38.10859999999998,0.72,0.972,0.998,288.57715430861725,52.337485770043905,308.64637608550436,0.0,6375860.068891204
4.161,12.0,21078.153000000017,1840.9456000000002,7639.679400000001,171.2054,171.2054,682.6254000000001,288.0,618.4817999999999,2.0118,0.998,10.4124,1.0264,29.566599999999987,0.5508,0.972,0.998,288.57715430861725,59.398582459375355,339.31076647778116,0.0,4063517.419737709
5.14,15.0,10849.181400000018,1513.7310000000002,7384.414599999999,77.25640000000001,77.25640000000001,607.9054,288.0,590.1030000000001,1.5278,0.998,8.1342,1.0215999999999998,16.776399999999988,0.2976,0.972,0.998,288.57715430861725,72.54591723832708,397.89592878649034,0.0,1719785.542603915
6.175,18.0,15783.658800000016,1711.5946,7815.616799999999,125.36080000000001,125.36080000000001,640.1386,288.0,610.1704,1.7768000000000002,0.998,9.3996,1.024,17.35639999999999,0.3764,0.972,0.998,288.57715430861725,64.91450700029789,360.27611436289953,0.0,2829027.764338642
7.148,21.0,22702.86340000002,1968.7974000000002,8272.835799999999,185.584,185.584,697.2434000000001,288.0,635.1566,2.1184000000000003,0.998,11.131400000000001,1.0272,26.004399999999986,0.5146,0.972,0.998,288.57715430861725,57.05990261781986,329.1368013595166,0.0,4680694.3353588
8.206,24.0,31225.841000000015,2308.9468,8711.672199999999,261.12219999999996,261.12219999999996,764.439,288.0,665.4793999999999,2.5552,0.998,13.293800000000001,1.0316,35.48599999999999,0.7024000000000001,0.972,0.998,288.57715430861725,50.05938106485729,299.1699279899812,0.0,7550169.272533926
9.3,27.0,42837.07480000002,2711.5376,9108.3696,367.40119999999996,367.40119999999996,852.2682000000001,288.0,699.9644,3.1233999999999997,0.998,15.996199999999998,1.037,49.82179999999999,0.9862,0.972,0.998,288.57715430861725,43.75816756479664,272.8655311519498,0.0,12163653.935559884
1.138,3.0,39165.286800000016,2588.8662,8743.1566,333.415,333.415,823.4141999999999,288.0,684.3700000000001,2.9474,0.998,15.087800000000001,1.0356,51.218599999999995,0.9316000000000001,0.972,0.999,288.57715430861725,45.359164357958086,279.36968175340974,0.0,10617922.095292378
2.088,6.0,34133.915000000015,2406.054,8347.583999999999,290.4184,290.4184,778.0156000000001,288.0,664.1942,2.7,0.998,13.818999999999999,1.0333999999999999,44.51079999999999,0.8331999999999999,0.972,0.999,288.57715430861725,48.06383964107389,288.15392592592593,0.0,8600428.522243015
3.144,9.0,28012.494800000015,2147.7882,7945.547600000001,236.0504,236.0504,730.0686,288.0,642.2166,2.3848,0.998,12.2286,1.0302000000000002,38.24459999999999,0.7091999999999999,0.972,0.999,288.57715430861725,52.5175899121731,306.1340992955384,0.0,6300454.200498027
4.161,12.0,20758.29260000002,1839.7810000000002,7640.6302,171.1986,171.1986,673.4576000000001,288.0,617.0518,2.0016,0.998,10.3452,1.0264,29.713399999999986,0.5401999999999999,0.972,0.999,288.57715430861725,59.64619340370413,336.45963229416475,0.0,3999322.041778023
5.14,15.0,10529.226400000018,1512.566,7385.3896,77.231,77.231,598.72,288.0,588.6654000000001,1.5178,0.998,8.0702,1.0215999999999998,16.932999999999986,0.2872,0.972,0.999,288.57715430861725,72.94309930361082,394.4656740018448,0.0,1667782.5132274549
6.175,18.0,15833.112200000018,1711.8318,7817.5678,125.40419999999999,125.40419999999999,640.5772000000001,288.0,610.2044,1.7784,0.998,9.399000000000001,1.0239999999999998,17.31699999999999,0.3772,0.972,0.999,288.57715430861725,64.9222683264177,360.19860548807924,0.0,2838284.9683445976
7.148,21.0,22702.899200000018,1968.7946,8274.236,185.564,185.564,696.325,288.0,634.9860000000001,2.1182,0.998,11.119800000000001,1.0272000000000001,25.94919999999999,0.5138,0.972,0.999,288.57715430861725,57.10408460583824,328.734302709848,0.0,4680695.059478016
8.206,24.0,31225.866800000018,2308.9433999999997,8712.643399999999,261.094,261.094,763.475,288.0,665.307,2.555,0.998,13.2798,1.0315999999999999,35.418599999999984,0.7012,0.972,0.999,288.57715430861725,50.099173180318985,298.8160469667319,0.0,7550164.392894964
9.3,27.0,42837.08720000002,2711.5350000000003,9109.094200000001,367.30519999999996,367.30519999999996,851.3040000000001,288.0,699.7958000000001,3.1228000000000002,0.998,15.978800000000001,1.0370000000000001,49.74199999999999,0.9848000000000001,0.972,0.999,288.57715430861725,43.795266227751775,272.6091968745997,0.0,12163645.793247016
1.138,3.0,38977.637600000024,2588.989,8744.0518,333.32399999999996,333.32399999999996,816.9630000000001,288.0,683.3706,2.9406,0.998,15.036599999999998,1.0356,50.75459999999999,0.9235999999999999,0.972,1.0,288.57715430861725,45.44714895654603,277.82187308712514,0.0,10567550.613672525
2.088,6.0,33983.96080000002,2406.3286,8348.8668,290.3676,290.3676,772.6814,288.0,663.3416,2.6944000000000004,0.998,13.775,1.0334,44.06059999999999,0.8266,0.972,1.0,288.57715430861725,48.15547005444646,286.7730849168646,0.0,8563623.098519525
3.144,9.0,27862.65360000002,2148.0626,7947.2428,236.01500000000001,236.01500000000001,724.7758,288.0,641.3679999999999,2.3792,0.998,12.1866,1.0302,37.80359999999999,0.7026,0.972,1.0,288.57715430861725,52.628953112434964,304.63004371217215,0.0,6267553.175142651
4.161,12.0,20608.458800000022,1840.0562000000002,7642.643800000001,171.17180000000002,171.17180000000002,668.1978,288.0,616.2026,1.996,0.998,10.3054,1.0264,29.282999999999994,0.534,0.972,1.0,288.57715430861725,59.794146758010356,334.76843687374753,0.0,3971048.762367516
5.14,15.0,10379.40940000002,1512.8408,7387.4292000000005,77.2674,77.2674,593.4434,288.0,587.8086,1.5124,0.998,8.0334,1.0215999999999998,16.51219999999999,0.2812,0.972,1.0,288.57715430861725,73.17058779595189,392.38521555144143,0.0,1644350.85659022
6.175,18.0,15870.963800000021,1711.9788,7819.4618,125.4442,125.4442,640.7638000000001,288.0,610.1709999999999,1.7792,0.998,9.3956,1.024,17.277199999999986,0.3776,0.972,1.0,288.57715430861725,64.9422069905062,360.1415242805756,0.0,2845314.6593420818
7.148,21.0,22702.94740000002,1968.7934,8275.636600000002,185.5726,185.5726,695.4084,288.0,634.8158,2.1176,0.998,11.1086,1.0272,25.893799999999988,0.5126,0.972,1.0,288.57715430861725,57.14633707217831,328.39459765772574,0.0,4680702.144016885
8.206,24.0,31225.86220000002,2308.942,8713.6126,261.101,261.101,762.513,288.0,665.1348,2.5544,0.998,13.266000000000002,1.0316,35.350999999999985,0.6998,0.972,1.0,288.57715430861725,50.13830845771144,298.509630441591,0.0,7550158.702701324
9.3,27.0,42837.260400000014,2711.5338,9109.82,367.37479999999994,367.37479999999994,850.3430000000001,288.0,699.6279999999999,3.122,0.998,15.9616,1.037,49.662399999999984,0.983,0.972,1.0,288.57715430861725,43.831946672012826,272.3712363869315,0.0,12163689.590520015
1.138,3.0,39694.93820000002,2598.1742000000004,8738.6526,333.9142,333.9142,837.743,288.0,686.9696,2.965,0.998,15.187800000000001,1.0356,47.87639999999998,0.9438000000000001,0.973,0.975,288.57715430861725,45.2316727900025,282.54401349072515,0.0,10800205.37410989
2.088,6.0,34338.04960000002,2407.3617999999997,8325.038,289.432,289.432,789.2834,288.0,665.9792,2.7052000000000005,0.998,13.886000000000001,1.0332000000000001,44.509799999999984,0.8425999999999998,0.973,0.975,288.57715430861725,47.960478179461326,291.76526689339045,0.0,8656565.240516955
3.144,9.0,28216.27960000002,2149.0926,7910.1122000000005,235.07319999999999,235.07319999999999,745.4732,288.0,644.7246,2.3908,0.998,12.337200000000001,1.03,38.43239999999999,0.7222,0.973,0.975,288.57715430861725,52.258583795350646,311.80910155596456,0.0,6350142.876479608
4.161,12.0,20961.68120000002,1841.083,7595.056599999999,170.22539999999998,170.22539999999998,693.3438,288.0,620.344,2.0088,0.998,10.504999999999999,1.026,30.13719999999999,0.558,0.973,0.975,288.57715430861725,59.05226082817707,345.15322580645164,0.0,4041365.2003733953
5.14,15.0,10731.550000000017,1513.859,7334.981,76.24199999999999,76.24199999999999,623.4440000000001,288.0,592.824,1.527,0.998,8.294999999999998,1.0211999999999999,17.659199999999988,0.311,0.973,0.975,288.57715430861725,71.46763110307415,408.28028814669295,0.0,1701282.7495687255
6.175,18.0,15499.307800000015,1703.7056,7767.437000000001,123.8268,123.8268,654.5232,288.0,612.4925999999999,1.7701999999999998,0.998,9.5582,1.0234,21.58259999999999,0.39259999999999995,0.973,0.975,288.57715430861725,64.08032893222573,369.74533950965997,0.0,2765256.8185013738
7.148,21.0,22696.804400000015,1968.6667999999997,8239.2152,185.52599999999998,185.52599999999998,718.499,288.0,638.9246,2.1254,0.998,11.3992,1.0266000000000002,27.28119999999999,0.5399999999999999,0.973,0.975,288.57715430861725,56.04995087374553,338.05354286252003,0.0,4679134.728746115
8.206,24.0,31219.89160000002,2308.793,8688.2084,261.0716,261.0716,786.7864,288.0,669.3036,2.5658000000000003,0.998,13.624,1.0308,37.051999999999985,0.7333999999999999,0.973,0.975,288.57715430861725,49.12680563711098,306.64369787200866,0.0,7548227.9287654115
9.3,27.0,42827.701000000015,2711.3768,9090.4194,367.29499999999996,367.29499999999996,874.4966000000001,288.0,703.7008000000001,3.1386,0.998,16.4104,1.0364,51.66679999999999,1.0228,0.973,0.975,288.57715430861725,42.88139228781749,278.6263302109221,0.0,12160271.05754511
1.138,3.0,39569.15300000002,2594.822,8722.239000000001,333.669,333.669,854.7837999999999,288.0,689.6808,2.9756,0.998,15.555600000000002,1.035,51.08119999999999,0.9761999999999998,0.973,0.976,288.57715430861725,44.33649618143947,287.26435004704933,0.0,10752091.298695639
2.088,6.0,34184.00240000001,2405.141,8315.3056,289.4412,289.4412,799.324,288.0,667.4762,2.7134,0.998,14.179000000000002,1.0328,46.65739999999998,0.8655999999999999,0.973,0.976,288.57715430861725,47.07498413146201,294.58391685707966,0.0,8609780.310003368
3.144,9.0,28059.889200000016,2146.8795999999998,7903.507,235.02979999999997,235.02979999999997,750.4072,288.0,645.4087999999999,2.3958,0.998,12.543399999999998,1.0297999999999998,40.17779999999998,0.7373999999999999,0.973,0.976,288.57715430861725,51.45405551923721,313.21779781283914,0.0,6308444.09975979
4.161,12.0,20805.661000000015,1838.8955999999998,7591.027800000001,170.1714,170.1714,693.0174,288.0,620.2492,2.0096,0.998,10.605599999999999,1.026,31.396199999999986,0.5636,0.973,0.976,288.57715430861725,58.483178698046316,344.85340366242036,0.0,4006519.0273837736
5.14,15.0,10579.588400000017,1511.683,7335.5041999999985,76.24600000000001,76.24600000000001,618.7924,288.0,592.0343999999999,1.5213999999999999,0.998,8.2574,1.0211999999999999,18.396799999999992,0.3062,0.973,0.976,288.57715430861725,71.69743502797489,406.72564742999873,0.0,1674781.3609160047
6.175,18.0,15464.508400000017,1704.7328000000002,7769.8823999999995,124.02380000000001,124.02380000000001,652.0714,288.0,612.1719999999999,1.7689999999999997,0.998,9.542,1.0234,20.83239999999999,0.3894,0.973,0.976,288.57715430861725,64.15552295116326,368.6101752402488,0.0,2760711.6890000035
7.148,21.0,22696.801800000016,1968.6676,8240.6016,185.53820000000002,185.53820000000002,717.5236000000001,288.0,638.7452000000001,2.125,0.998,11.3872,1.0266,27.22279999999999,0.5389999999999999,0.973,0.976,288.57715430861725,56.09326261065056,337.6581647058824,0.0,4679136.094177343
8.206,24.0,31219.97760000002,2308.799,8689.1682,261.067,261.067,785.7596,288.0,669.1192,2.5652,0.998,13.609200000000001,1.0308,36.98059999999999,0.7322,0.973,0.976,288.57715430861725,49.16668136260764,306.3151411196008,0.0,7548268.337612297
9.3,27.0,42827.97660000001,2711.3838,9091.1628,367.3054,367.3054,873.4673999999999,288.0,703.5174,3.1378,0.998,16.392000000000003,1.0364,51.58259999999999,1.0213999999999999,0.973,0.976,288.57715430861725,42.9183382137628,278.3693670724711,0.0,12160380.704498988
1.138,3.0,39204.25180000001,2592.0762,8721.1002,333.523,333.523,844.2479999999999,288.0,687.9907999999999,2.963,0.998,15.469800000000001,1.035,51.86199999999999,0.9644,0.973,0.977,288.57715430861725,44.47315414549638,284.9301383732703,0.0,10641664.244018279
2.088,6.0,33818.11220000002,2402.614,8314.5996,289.3226,289.3226,788.749,288.0,665.7983999999999,2.7008,0.998,14.0946,1.0328,47.33319999999999,0.8538,0.973,0.977,288.57715430861725,47.23783576688944,292.04272808056874,0.0,8508675.91111893
3.144,9.0,27694.125200000017,2144.3522000000003,7903.2076,234.9136,234.9136,739.8788,288.0,643.7366,2.3834,0.998,12.461000000000002,1.0297999999999998,40.86339999999999,0.7256,0.973,0.977,288.57715430861725,51.66010753551078,310.42997398674163,0.0,6218883.010690438
4.161,12.0,20439.810200000014,1836.3628,7591.0404,170.06900000000002,170.06900000000002,682.5256,288.0,618.579,1.9974,0.998,10.5258,1.026,32.09319999999999,0.5518,0.973,0.977,288.57715430861725,58.767884626346685,341.7070191248623,0.0,3930646.2789396476
5.14,15.0,10213.556600000016,1509.1493999999998,7335.520600000001,76.1254,76.1254,608.2846000000001,288.0,590.3592000000001,1.5093999999999999,0.998,8.1808,1.0211999999999999,19.10399999999999,0.2946,0.973,0.977,288.57715430861725,72.16399374144339,402.9976149463364,0.0,1614127.561828875
6.175,18.0,15463.647600000017,1704.9538,7771.806599999999,124.0424,124.0424,651.0426,288.0,611.995,1.7689999999999997,0.998,9.532399999999999,1.0234,20.671399999999988,0.3882,0.973,0.977,288.57715430861725,64.20156518820025,368.0286037309215,0.0,2760915.8958866466
7.148,21.0,22696.797600000016,1968.6704000000002,8241.990000000002,185.5172,185.5172,716.551,288.0,638.5668,2.125,0.998,11.3754,1.0266,27.165199999999988,0.5378000000000001,0.973,0.977,288.57715430861725,56.1357666543594,337.2004705882353,0.0,4679141.883360753
8.206,24.0,31220.019600000018,2308.8062,8690.1318,261.0572,261.0572,784.7336,288.0,668.9362000000001,2.565,0.998,13.594600000000003,1.0308,36.90959999999999,0.7308,0.973,0.977,288.57715430861725,49.20602297971253,305.9390253411306,0.0,7548302.031580878
9.3,27.0,42828.15600000002,2711.393,9091.9072,367.2696,367.2696,872.4392,288.0,703.3353999999999,3.1374,0.998,16.3736,1.0364,51.4982,1.0196,0.973,0.977,288.57715430861725,42.95545267992377,278.0771339325556,0.0,12160472.904095162
1.138,3.0,38932.94000000002,2592.0341999999996,8721.7438,333.485,333.485,834.9493999999999,288.0,686.5952,2.9534,0.998,15.400200000000002,1.0350000000000001,51.38219999999999,0.9526,0.973,0.978,288.57715430861725,44.58352488928715,282.70786212500843,0.0,10567847.7030064
2.088,6.0,33542.00360000002,2403.1984,8315.9424,289.4136,289.4136,779.1046,288.0,664.402,2.6912,0.998,14.0258,1.0328,46.54759999999999,0.8413999999999999,0.973,0.978,288.57715430861725,47.36998959061159,289.5008174791915,0.0,8441259.380989037
3.144,9.0,27418.141400000015,2144.9364,7904.957399999999,235.00480000000002,235.00480000000002,730.2806,288.0,642.3456,2.3738,0.998,12.394400000000001,1.0298,40.08739999999999,0.7133999999999999,0.973,0.978,288.57715430861725,51.82546956690118,307.64200859381583,0.0,6158586.549549838
4.161,12.0,20163.78180000002,1836.9428,7593.100200000001,170.14960000000002,170.14960000000002,672.9662000000001,288.0,617.1894,1.988,0.998,10.4616,1.0260000000000002,31.32879999999999,0.54,0.973,0.978,288.57715430861725,58.99569855471438,338.514185110664,0.0,3878789.7586582773
5.14,15.0,9937.398200000018,1509.7278,7337.586,76.244,76.244,598.7090000000001,288.0,588.9644000000001,1.5002,0.998,8.119800000000001,1.0211999999999999,18.35019999999999,0.2832,0.973,0.978,288.57715430861725,72.5343481366536,399.08612185042,0.0,1571086.0153793083
